pais_id,pais,año,mes,ccp,producto,distribución,unidad_med_distribución_id,unidad_med_distribución,consumo_per_cápita,uni_med_consumu_id,uni_med_consumo _per_capita
32,Argentina,2001,10,22120,Crema,3169.9,t,Toneladas,0.09,kg,Kilogramos
32,Argentina,2001,10,22222,Leche condensada,887.58,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2001,10,22241,Manteca,3237.89,t,Toneladas,0.09,kg,Kilogramos
32,Argentina,2001,10,22230,Yogur ,24421.19,t,Toneladas,0.66,kg,Kilogramos
32,Argentina,2001,10,22290,Postres lacteos y flanes,1440,t,Toneladas,0.04,kg,Kilogramos
32,Argentina,2001,11,22211,Leche en polvo entera ,8003.3,t,Toneladas,0.22,kg,Kilogramos
32,Argentina,2001,11,22212,Leche en polvo descremada,1165.29,t,Toneladas,0.03,kg,Kilogramos
32,Argentina,2001,11,22251,Quesos de baja humedad (pasta dura),2824.98,t,Toneladas,0.08,kg,Kilogramos
32,Argentina,2001,11,22251,Quesos de mediana humedad (pasta semidura),11109.39,t,Toneladas,0.3,kg,Kilogramos
32,Argentina,2001,11,22251,Quesos de alta humedad (pasta blanda),18615.1,t,Toneladas,0.5,kg,Kilogramos
32,Argentina,2001,11,22251,Queso fundido,-374.13,t,Toneladas,0,kg,Kilogramos
32,Argentina,2001,11,22222,Dulce de leche,8147.77,t,Toneladas,0.22,kg,Kilogramos
32,Argentina,2001,11,22120,Crema,2866.59,t,Toneladas,0.08,kg,Kilogramos
32,Argentina,2001,11,22222,Leche condensada,1140.02,t,Toneladas,0.03,kg,Kilogramos
32,Argentina,2001,11,22241,Manteca,2867.39,t,Toneladas,0.08,kg,Kilogramos
32,Argentina,2001,11,22230,Yogur ,27037.41,t,Toneladas,0.73,kg,Kilogramos
32,Argentina,2001,11,22290,Postres lacteos y flanes,1479,t,Toneladas,0.04,kg,Kilogramos
32,Argentina,2001,12,22211,Leche en polvo entera ,11530.08,t,Toneladas,0.31,kg,Kilogramos
32,Argentina,2001,12,22212,Leche en polvo descremada,1105.12,t,Toneladas,0.03,kg,Kilogramos
32,Argentina,2001,12,22251,Quesos de baja humedad (pasta dura),4789.01,t,Toneladas,0.13,kg,Kilogramos
32,Argentina,2001,12,22251,Quesos de mediana humedad (pasta semidura),13098.08,t,Toneladas,0.35,kg,Kilogramos
32,Argentina,2001,12,22251,Quesos de alta humedad (pasta blanda),19818.8,t,Toneladas,0.53,kg,Kilogramos
32,Argentina,2001,12,22251,Queso fundido,-258.82,t,Toneladas,0,kg,Kilogramos
32,Argentina,2001,12,22222,Dulce de leche,7693.81,t,Toneladas,0.21,kg,Kilogramos
32,Argentina,2001,12,22120,Crema,2652.25,t,Toneladas,0.07,kg,Kilogramos
32,Argentina,2001,12,22222,Leche condensada,806.75,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2001,12,22241,Manteca,2688.33,t,Toneladas,0.07,kg,Kilogramos
32,Argentina,2001,12,22230,Yogur ,25683.59,t,Toneladas,0.69,kg,Kilogramos
32,Argentina,2001,12,22290,Postres lacteos y flanes,1187,t,Toneladas,0.03,kg,Kilogramos
32,Argentina,2002,1,22211,Leche en polvo entera ,5839.83,t,Toneladas,0.16,kg,Kilogramos
32,Argentina,2002,1,22212,Leche en polvo descremada,1350.42,t,Toneladas,0.04,kg,Kilogramos
32,Argentina,2002,1,22251,Quesos de baja humedad (pasta dura),2902.84,t,Toneladas,0.08,kg,Kilogramos
32,Argentina,2002,1,22251,Quesos de mediana humedad (pasta semidura),11377.87,t,Toneladas,0.31,kg,Kilogramos
32,Argentina,2002,1,22251,Quesos de alta humedad (pasta blanda),20925,t,Toneladas,0.56,kg,Kilogramos
32,Argentina,2002,1,22251,Queso fundido,854.43,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2002,1,22222,Dulce de leche,7577.64,t,Toneladas,0.2,kg,Kilogramos
32,Argentina,2002,1,22120,Crema,1979.95,t,Toneladas,0.05,kg,Kilogramos
32,Argentina,2002,1,22222,Leche condensada,417.04,t,Toneladas,0.01,kg,Kilogramos
32,Argentina,2002,1,22241,Manteca,2347.14,t,Toneladas,0.06,kg,Kilogramos
32,Argentina,2002,1,22230,Yogur ,26425.1,t,Toneladas,0.71,kg,Kilogramos
32,Argentina,2002,1,22290,Postres lacteos y flanes,1260,t,Toneladas,0.03,kg,Kilogramos
32,Argentina,2002,2,22211,Leche en polvo entera ,5146.85,t,Toneladas,0.14,kg,Kilogramos
32,Argentina,2002,2,22212,Leche en polvo descremada,2240.55,t,Toneladas,0.06,kg,Kilogramos
32,Argentina,2002,2,22251,Quesos de baja humedad (pasta dura),3796.83,t,Toneladas,0.1,kg,Kilogramos
32,Argentina,2002,2,22251,Quesos de mediana humedad (pasta semidura),10419.74,t,Toneladas,0.28,kg,Kilogramos
32,Argentina,2002,2,22251,Quesos de alta humedad (pasta blanda),18486.79,t,Toneladas,0.5,kg,Kilogramos
32,Argentina,2002,2,22251,Queso fundido,727.63,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2002,2,22222,Dulce de leche,8014.13,t,Toneladas,0.22,kg,Kilogramos
32,Argentina,2002,2,22120,Crema,1892.38,t,Toneladas,0.05,kg,Kilogramos
32,Argentina,2002,2,22222,Leche condensada,495.04,t,Toneladas,0.01,kg,Kilogramos
32,Argentina,2002,2,22241,Manteca,3109.66,t,Toneladas,0.08,kg,Kilogramos
32,Argentina,2002,2,22230,Yogur ,22789.93,t,Toneladas,0.61,kg,Kilogramos
32,Argentina,2002,2,22290,Postres lacteos y flanes,1230,t,Toneladas,0.03,kg,Kilogramos
32,Argentina,2002,3,22211,Leche en polvo entera ,8075.61,t,Toneladas,0.22,kg,Kilogramos
32,Argentina,2002,3,22212,Leche en polvo descremada,563.85,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2002,3,22251,Quesos de baja humedad (pasta dura),928.16,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2002,3,22251,Quesos de mediana humedad (pasta semidura),8199.27,t,Toneladas,0.22,kg,Kilogramos
32,Argentina,2002,3,22251,Quesos de alta humedad (pasta blanda),19469.97,t,Toneladas,0.52,kg,Kilogramos
32,Argentina,2002,3,22251,Queso fundido,725.35,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2002,3,22222,Dulce de leche,8645.32,t,Toneladas,0.23,kg,Kilogramos
32,Argentina,2002,3,22120,Crema,1944.43,t,Toneladas,0.05,kg,Kilogramos
32,Argentina,2002,3,22222,Leche condensada,468.02,t,Toneladas,0.01,kg,Kilogramos
32,Argentina,2002,3,22241,Manteca,3260.61,t,Toneladas,0.09,kg,Kilogramos
32,Argentina,2002,3,22230,Yogur ,21705.94,t,Toneladas,0.58,kg,Kilogramos
32,Argentina,2002,3,22290,Postres lacteos y flanes,1316,t,Toneladas,0.04,kg,Kilogramos
32,Argentina,2002,4,22211,Leche en polvo entera ,5950.4,t,Toneladas,0.16,kg,Kilogramos
32,Argentina,2002,4,22212,Leche en polvo descremada,959.43,t,Toneladas,0.03,kg,Kilogramos
32,Argentina,2002,4,22251,Quesos de baja humedad (pasta dura),7048.15,t,Toneladas,0.19,kg,Kilogramos
32,Argentina,2002,4,22251,Quesos de mediana humedad (pasta semidura),5679.54,t,Toneladas,0.15,kg,Kilogramos
32,Argentina,2002,4,22251,Quesos de alta humedad (pasta blanda),17281.62,t,Toneladas,0.46,kg,Kilogramos
32,Argentina,2002,4,22251,Queso fundido,746.51,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2002,4,22222,Dulce de leche,8504.85,t,Toneladas,0.23,kg,Kilogramos
32,Argentina,2002,4,22120,Crema,1848.2,t,Toneladas,0.05,kg,Kilogramos
32,Argentina,2002,4,22222,Leche condensada,425.36,t,Toneladas,0.01,kg,Kilogramos
32,Argentina,2002,4,22241,Manteca,2895.58,t,Toneladas,0.08,kg,Kilogramos
32,Argentina,2002,4,22230,Yogur ,17367.1,t,Toneladas,0.47,kg,Kilogramos
32,Argentina,2002,4,22290,Postres lacteos y flanes,1254,t,Toneladas,0.03,kg,Kilogramos
32,Argentina,2002,5,22211,Leche en polvo entera ,7016.03,t,Toneladas,0.19,kg,Kilogramos
32,Argentina,2002,5,22212,Leche en polvo descremada,1814.23,t,Toneladas,0.05,kg,Kilogramos
32,Argentina,2002,5,22251,Quesos de baja humedad (pasta dura),4156.89,t,Toneladas,0.11,kg,Kilogramos
32,Argentina,2002,5,22251,Quesos de mediana humedad (pasta semidura),7519.55,t,Toneladas,0.2,kg,Kilogramos
32,Argentina,2002,5,22251,Quesos de alta humedad (pasta blanda),19170.86,t,Toneladas,0.51,kg,Kilogramos
32,Argentina,2002,5,22251,Queso fundido,589.58,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2002,5,22222,Dulce de leche,8108.07,t,Toneladas,0.22,kg,Kilogramos
32,Argentina,2002,5,22120,Crema,1867,t,Toneladas,0.05,kg,Kilogramos
32,Argentina,2002,5,22222,Leche condensada,460.57,t,Toneladas,0.01,kg,Kilogramos
32,Argentina,2002,5,22241,Manteca,2933.87,t,Toneladas,0.08,kg,Kilogramos
32,Argentina,2002,5,22230,Yogur ,17786,t,Toneladas,0.48,kg,Kilogramos
32,Argentina,2002,5,22290,Postres lacteos y flanes,1557,t,Toneladas,0.04,kg,Kilogramos
32,Argentina,2002,6,22211,Leche en polvo entera ,6662.07,t,Toneladas,0.18,kg,Kilogramos
32,Argentina,2002,6,22212,Leche en polvo descremada,1144.5,t,Toneladas,0.03,kg,Kilogramos
32,Argentina,2002,6,22251,Quesos de baja humedad (pasta dura),107.2,t,Toneladas,0,kg,Kilogramos
32,Argentina,2002,6,22251,Quesos de mediana humedad (pasta semidura),7472.67,t,Toneladas,0.2,kg,Kilogramos
32,Argentina,2002,6,22251,Quesos de alta humedad (pasta blanda),17182.61,t,Toneladas,0.46,kg,Kilogramos
32,Argentina,2002,6,22251,Queso fundido,558.43,t,Toneladas,0.01,kg,Kilogramos
32,Argentina,2002,6,22222,Dulce de leche,9033.36,t,Toneladas,0.24,kg,Kilogramos
32,Argentina,2002,6,22120,Crema,2124.7,t,Toneladas,0.06,kg,Kilogramos
32,Argentina,2002,6,22222,Leche condensada,561.97,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2002,6,22241,Manteca,3885.75,t,Toneladas,0.1,kg,Kilogramos
32,Argentina,2002,6,22230,Yogur ,14698.24,t,Toneladas,0.39,kg,Kilogramos
32,Argentina,2002,6,22290,Postres lacteos y flanes,1279,t,Toneladas,0.03,kg,Kilogramos
32,Argentina,2002,7,22211,Leche en polvo entera ,6934.01,t,Toneladas,0.19,kg,Kilogramos
32,Argentina,2002,7,22212,Leche en polvo descremada,1688.89,t,Toneladas,0.05,kg,Kilogramos
32,Argentina,2002,7,22251,Quesos de baja humedad (pasta dura),7803.23,t,Toneladas,0.21,kg,Kilogramos
32,Argentina,2002,7,22251,Quesos de mediana humedad (pasta semidura),9503.92,t,Toneladas,0.25,kg,Kilogramos
32,Argentina,2002,7,22251,Quesos de alta humedad (pasta blanda),9991.83,t,Toneladas,0.27,kg,Kilogramos
32,Argentina,2002,7,22251,Queso fundido,527.72,t,Toneladas,0.01,kg,Kilogramos
32,Argentina,2002,7,22222,Dulce de leche,8984.61,t,Toneladas,0.24,kg,Kilogramos
32,Argentina,2002,7,22120,Crema,1999.27,t,Toneladas,0.05,kg,Kilogramos
32,Argentina,2002,7,22222,Leche condensada,523.43,t,Toneladas,0.01,kg,Kilogramos
32,Argentina,2002,7,22241,Manteca,4177.53,t,Toneladas,0.11,kg,Kilogramos
32,Argentina,2002,7,22230,Yogur ,16346.9,t,Toneladas,0.44,kg,Kilogramos
32,Argentina,2002,7,22290,Postres lacteos y flanes,1741,t,Toneladas,0.05,kg,Kilogramos
32,Argentina,2002,8,22211,Leche en polvo entera ,7823.27,t,Toneladas,0.21,kg,Kilogramos
32,Argentina,2002,8,22212,Leche en polvo descremada,1495.3,t,Toneladas,0.04,kg,Kilogramos
32,Argentina,2002,8,22251,Quesos de baja humedad (pasta dura),3724.73,t,Toneladas,0.1,kg,Kilogramos
32,Argentina,2002,8,22251,Quesos de mediana humedad (pasta semidura),7671.38,t,Toneladas,0.21,kg,Kilogramos
32,Argentina,2002,8,22251,Quesos de alta humedad (pasta blanda),21536.35,t,Toneladas,0.58,kg,Kilogramos
32,Argentina,2002,8,22251,Queso fundido,520.15,t,Toneladas,0.01,kg,Kilogramos
32,Argentina,2002,8,22222,Dulce de leche,8688.06,t,Toneladas,0.23,kg,Kilogramos
32,Argentina,2002,8,22120,Crema,2274.4,t,Toneladas,0.06,kg,Kilogramos
32,Argentina,2002,8,22222,Leche condensada,677.49,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2002,8,22241,Manteca,4226.46,t,Toneladas,0.11,kg,Kilogramos
32,Argentina,2002,8,22230,Yogur ,18390.28,t,Toneladas,0.49,kg,Kilogramos
32,Argentina,2002,8,22290,Postres lacteos y flanes,1664,t,Toneladas,0.04,kg,Kilogramos
32,Argentina,2002,9,22211,Leche en polvo entera ,8951.98,t,Toneladas,0.24,kg,Kilogramos
32,Argentina,2002,9,22212,Leche en polvo descremada,1209.79,t,Toneladas,0.03,kg,Kilogramos
32,Argentina,2002,9,22251,Quesos de baja humedad (pasta dura),3536.31,t,Toneladas,0.09,kg,Kilogramos
32,Argentina,2002,9,22251,Quesos de mediana humedad (pasta semidura),7376.21,t,Toneladas,0.2,kg,Kilogramos
32,Argentina,2002,9,22251,Quesos de alta humedad (pasta blanda),16081.53,t,Toneladas,0.43,kg,Kilogramos
32,Argentina,2002,9,22251,Queso fundido,540.21,t,Toneladas,0.01,kg,Kilogramos
32,Argentina,2002,9,22222,Dulce de leche,7613.46,t,Toneladas,0.2,kg,Kilogramos
32,Argentina,2002,9,22120,Crema,2346.01,t,Toneladas,0.06,kg,Kilogramos
32,Argentina,2002,9,22222,Leche condensada,663.65,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2002,9,22241,Manteca,3179.64,t,Toneladas,0.08,kg,Kilogramos
32,Argentina,2002,9,22230,Yogur ,20688.11,t,Toneladas,0.55,kg,Kilogramos
32,Argentina,2002,9,22290,Postres lacteos y flanes,1483,t,Toneladas,0.04,kg,Kilogramos
32,Argentina,2002,10,22211,Leche en polvo entera ,13643.34,t,Toneladas,0.36,kg,Kilogramos
32,Argentina,2002,10,22212,Leche en polvo descremada,1571.39,t,Toneladas,0.04,kg,Kilogramos
32,Argentina,2002,10,22251,Quesos de baja humedad (pasta dura),3333.46,t,Toneladas,0.09,kg,Kilogramos
32,Argentina,2002,10,22251,Quesos de mediana humedad (pasta semidura),9063.25,t,Toneladas,0.24,kg,Kilogramos
32,Argentina,2002,10,22251,Quesos de alta humedad (pasta blanda),16631.46,t,Toneladas,0.44,kg,Kilogramos
32,Argentina,2002,10,22251,Queso fundido,478.44,t,Toneladas,0.01,kg,Kilogramos
32,Argentina,2002,10,22222,Dulce de leche,7083.77,t,Toneladas,0.19,kg,Kilogramos
32,Argentina,2002,10,22120,Crema,2787.62,t,Toneladas,0.07,kg,Kilogramos
32,Argentina,2002,10,22222,Leche condensada,694.76,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2002,10,22241,Manteca,3046.55,t,Toneladas,0.08,kg,Kilogramos
32,Argentina,2002,10,22230,Yogur ,24262.3,t,Toneladas,0.65,kg,Kilogramos
32,Argentina,2002,10,22290,Postres lacteos y flanes,1563,t,Toneladas,0.04,kg,Kilogramos
32,Argentina,2002,11,22211,Leche en polvo entera ,9972.91,t,Toneladas,0.27,kg,Kilogramos
32,Argentina,2002,11,22212,Leche en polvo descremada,1739.56,t,Toneladas,0.05,kg,Kilogramos
32,Argentina,2002,11,22251,Quesos de baja humedad (pasta dura),3566.41,t,Toneladas,0.1,kg,Kilogramos
32,Argentina,2002,11,22251,Quesos de mediana humedad (pasta semidura),8095.79,t,Toneladas,0.22,kg,Kilogramos
32,Argentina,2002,11,22251,Quesos de alta humedad (pasta blanda),15684.21,t,Toneladas,0.42,kg,Kilogramos
32,Argentina,2002,11,22251,Queso fundido,607.45,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2002,11,22222,Dulce de leche,7178.4,t,Toneladas,0.19,kg,Kilogramos
32,Argentina,2002,11,22120,Crema,2881.84,t,Toneladas,0.08,kg,Kilogramos
32,Argentina,2002,11,22222,Leche condensada,799.99,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2002,11,22241,Manteca,2590.14,t,Toneladas,0.07,kg,Kilogramos
32,Argentina,2002,11,22230,Yogur ,25269.83,t,Toneladas,0.67,kg,Kilogramos
32,Argentina,2002,11,22290,Postres lacteos y flanes,1471,t,Toneladas,0.04,kg,Kilogramos
32,Argentina,2002,12,22211,Leche en polvo entera ,8358.54,t,Toneladas,0.22,kg,Kilogramos
32,Argentina,2002,12,22212,Leche en polvo descremada,438.67,t,Toneladas,0.01,kg,Kilogramos
32,Argentina,2002,12,22251,Quesos de baja humedad (pasta dura),2680.93,t,Toneladas,0.07,kg,Kilogramos
32,Argentina,2002,12,22251,Quesos de mediana humedad (pasta semidura),7970.64,t,Toneladas,0.21,kg,Kilogramos
32,Argentina,2002,12,22251,Quesos de alta humedad (pasta blanda),16019.28,t,Toneladas,0.43,kg,Kilogramos
32,Argentina,2002,12,22251,Queso fundido,656.58,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2002,12,22222,Dulce de leche,7747.82,t,Toneladas,0.21,kg,Kilogramos
32,Argentina,2002,12,22120,Crema,2558.1,t,Toneladas,0.07,kg,Kilogramos
32,Argentina,2002,12,22222,Leche condensada,769.87,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2002,12,22241,Manteca,2573.53,t,Toneladas,0.07,kg,Kilogramos
32,Argentina,2002,12,22230,Yogur ,25291.3,t,Toneladas,0.67,kg,Kilogramos
32,Argentina,2002,12,22290,Postres lacteos y flanes,1406,t,Toneladas,0.04,kg,Kilogramos
32,Argentina,2003,1,22211,Leche en polvo entera ,8398.25,t,Toneladas,0.22,kg,Kilogramos
32,Argentina,2003,1,22212,Leche en polvo descremada,1724.28,t,Toneladas,0.05,kg,Kilogramos
32,Argentina,2003,1,22251,Quesos de baja humedad (pasta dura),3515.31,t,Toneladas,0.09,kg,Kilogramos
32,Argentina,2003,1,22251,Quesos de mediana humedad (pasta semidura),9025.55,t,Toneladas,0.24,kg,Kilogramos
32,Argentina,2003,1,22251,Quesos de alta humedad (pasta blanda),15254.91,t,Toneladas,0.41,kg,Kilogramos
32,Argentina,2003,1,22251,Queso fundido,578.73,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2003,1,22222,Dulce de leche,7373.7,t,Toneladas,0.2,kg,Kilogramos
32,Argentina,2003,1,22120,Crema,2652.91,t,Toneladas,0.07,kg,Kilogramos
32,Argentina,2003,1,22222,Leche condensada,760.86,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2003,1,22241,Manteca,2974.09,t,Toneladas,0.08,kg,Kilogramos
32,Argentina,2003,1,22230,Yogur ,25853.58,t,Toneladas,0.69,kg,Kilogramos
32,Argentina,2003,1,22290,Postres lacteos y flanes,1359,t,Toneladas,0.04,kg,Kilogramos
32,Argentina,2003,2,22211,Leche en polvo entera ,7017.26,t,Toneladas,0.19,kg,Kilogramos
32,Argentina,2003,2,22212,Leche en polvo descremada,1681.32,t,Toneladas,0.04,kg,Kilogramos
32,Argentina,2003,2,22251,Quesos de baja humedad (pasta dura),2234.82,t,Toneladas,0.06,kg,Kilogramos
32,Argentina,2003,2,22251,Quesos de mediana humedad (pasta semidura),6922.85,t,Toneladas,0.18,kg,Kilogramos
32,Argentina,2003,2,22251,Quesos de alta humedad (pasta blanda),12631.61,t,Toneladas,0.34,kg,Kilogramos
32,Argentina,2003,2,22251,Queso fundido,681.91,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2003,2,22222,Dulce de leche,6305,t,Toneladas,0.17,kg,Kilogramos
32,Argentina,2003,2,22120,Crema,1255.48,t,Toneladas,0.03,kg,Kilogramos
32,Argentina,2003,2,22222,Leche condensada,656.63,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2003,2,22241,Manteca,3177.16,t,Toneladas,0.08,kg,Kilogramos
32,Argentina,2003,2,22230,Yogur ,24314.8,t,Toneladas,0.65,kg,Kilogramos
32,Argentina,2003,2,22290,Postres lacteos y flanes,1132,t,Toneladas,0.03,kg,Kilogramos
32,Argentina,2003,3,22211,Leche en polvo entera ,7234.79,t,Toneladas,0.19,kg,Kilogramos
32,Argentina,2003,3,22212,Leche en polvo descremada,1046.14,t,Toneladas,0.03,kg,Kilogramos
32,Argentina,2003,3,22251,Quesos de baja humedad (pasta dura),2351.38,t,Toneladas,0.06,kg,Kilogramos
32,Argentina,2003,3,22251,Quesos de mediana humedad (pasta semidura),6340.76,t,Toneladas,0.17,kg,Kilogramos
32,Argentina,2003,3,22251,Quesos de alta humedad (pasta blanda),14998.97,t,Toneladas,0.4,kg,Kilogramos
32,Argentina,2003,3,22251,Queso fundido,595.76,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2003,3,22222,Dulce de leche,8857.64,t,Toneladas,0.24,kg,Kilogramos
32,Argentina,2003,3,22120,Crema,2938.73,t,Toneladas,0.08,kg,Kilogramos
32,Argentina,2003,3,22222,Leche condensada,646.91,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2003,3,22241,Manteca,2727.63,t,Toneladas,0.07,kg,Kilogramos
32,Argentina,2003,3,22230,Yogur ,21845.14,t,Toneladas,0.58,kg,Kilogramos
32,Argentina,2003,3,22290,Postres lacteos y flanes,1606,t,Toneladas,0.04,kg,Kilogramos
32,Argentina,2003,4,22211,Leche en polvo entera ,4473.91,t,Toneladas,0.12,kg,Kilogramos
32,Argentina,2003,4,22212,Leche en polvo descremada,654.07,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2003,4,22251,Quesos de baja humedad (pasta dura),3343.83,t,Toneladas,0.09,kg,Kilogramos
32,Argentina,2003,4,22251,Quesos de mediana humedad (pasta semidura),6759.43,t,Toneladas,0.18,kg,Kilogramos
32,Argentina,2003,4,22251,Quesos de alta humedad (pasta blanda),14275.19,t,Toneladas,0.38,kg,Kilogramos
32,Argentina,2003,4,22251,Queso fundido,503.98,t,Toneladas,0.01,kg,Kilogramos
32,Argentina,2003,4,22222,Dulce de leche,7530.23,t,Toneladas,0.2,kg,Kilogramos
32,Argentina,2003,4,22120,Crema,2367.5,t,Toneladas,0.06,kg,Kilogramos
32,Argentina,2003,4,22222,Leche condensada,559.12,t,Toneladas,0.01,kg,Kilogramos
32,Argentina,2003,4,22241,Manteca,3218.66,t,Toneladas,0.09,kg,Kilogramos
32,Argentina,2003,4,22230,Yogur ,17861.5,t,Toneladas,0.47,kg,Kilogramos
32,Argentina,2003,4,22290,Postres lacteos y flanes,1492,t,Toneladas,0.04,kg,Kilogramos
32,Argentina,2003,5,22211,Leche en polvo entera ,2127.45,t,Toneladas,0.06,kg,Kilogramos
32,Argentina,2003,5,22212,Leche en polvo descremada,917.54,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2003,5,22251,Quesos de baja humedad (pasta dura),3282.14,t,Toneladas,0.09,kg,Kilogramos
32,Argentina,2003,5,22251,Quesos de mediana humedad (pasta semidura),5269.2,t,Toneladas,0.14,kg,Kilogramos
32,Argentina,2003,5,22251,Quesos de alta humedad (pasta blanda),15998.85,t,Toneladas,0.42,kg,Kilogramos
32,Argentina,2003,5,22251,Queso fundido,689.62,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2003,5,22222,Dulce de leche,8388.05,t,Toneladas,0.22,kg,Kilogramos
32,Argentina,2003,5,22120,Crema,2368.74,t,Toneladas,0.06,kg,Kilogramos
32,Argentina,2003,5,22222,Leche condensada,620,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2003,5,22241,Manteca,3089.26,t,Toneladas,0.08,kg,Kilogramos
32,Argentina,2003,5,22230,Yogur ,16762.15,t,Toneladas,0.45,kg,Kilogramos
32,Argentina,2003,5,22290,Postres lacteos y flanes,1687,t,Toneladas,0.04,kg,Kilogramos
32,Argentina,2003,6,22211,Leche en polvo entera ,8453.78,t,Toneladas,0.22,kg,Kilogramos
32,Argentina,2003,6,22212,Leche en polvo descremada,1451.77,t,Toneladas,0.04,kg,Kilogramos
32,Argentina,2003,6,22251,Quesos de baja humedad (pasta dura),3434.5,t,Toneladas,0.09,kg,Kilogramos
32,Argentina,2003,6,22251,Quesos de mediana humedad (pasta semidura),6205.02,t,Toneladas,0.16,kg,Kilogramos
32,Argentina,2003,6,22251,Quesos de alta humedad (pasta blanda),15857.98,t,Toneladas,0.42,kg,Kilogramos
32,Argentina,2003,6,22251,Queso fundido,625.09,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2003,6,22222,Dulce de leche,8794.97,t,Toneladas,0.23,kg,Kilogramos
32,Argentina,2003,6,22120,Crema,2415.26,t,Toneladas,0.06,kg,Kilogramos
32,Argentina,2003,6,22222,Leche condensada,612.06,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2003,6,22241,Manteca,2955.47,t,Toneladas,0.08,kg,Kilogramos
32,Argentina,2003,6,22230,Yogur ,17037.4,t,Toneladas,0.45,kg,Kilogramos
32,Argentina,2003,6,22290,Postres lacteos y flanes,1866,t,Toneladas,0.05,kg,Kilogramos
32,Argentina,2003,7,22211,Leche en polvo entera ,10194.61,t,Toneladas,0.27,kg,Kilogramos
32,Argentina,2003,7,22212,Leche en polvo descremada,1940.79,t,Toneladas,0.05,kg,Kilogramos
32,Argentina,2003,7,22251,Quesos de baja humedad (pasta dura),4719.38,t,Toneladas,0.13,kg,Kilogramos
32,Argentina,2003,7,22251,Quesos de mediana humedad (pasta semidura),6419.95,t,Toneladas,0.17,kg,Kilogramos
32,Argentina,2003,7,22251,Quesos de alta humedad (pasta blanda),14724.48,t,Toneladas,0.39,kg,Kilogramos
32,Argentina,2003,7,22251,Queso fundido,696.78,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2003,7,22222,Dulce de leche,8348.65,t,Toneladas,0.22,kg,Kilogramos
32,Argentina,2003,7,22120,Crema,2665.44,t,Toneladas,0.07,kg,Kilogramos
32,Argentina,2003,7,22222,Leche condensada,604.12,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2003,7,22241,Manteca,3714.89,t,Toneladas,0.1,kg,Kilogramos
32,Argentina,2003,7,22230,Yogur ,17580.84,t,Toneladas,0.47,kg,Kilogramos
32,Argentina,2003,7,22290,Postres lacteos y flanes,2048,t,Toneladas,0.05,kg,Kilogramos
32,Argentina,2003,8,22211,Leche en polvo entera ,5392.98,t,Toneladas,0.14,kg,Kilogramos
32,Argentina,2003,8,22212,Leche en polvo descremada,2155.9,t,Toneladas,0.06,kg,Kilogramos
32,Argentina,2003,8,22251,Quesos de baja humedad (pasta dura),2428.11,t,Toneladas,0.06,kg,Kilogramos
32,Argentina,2003,8,22251,Quesos de mediana humedad (pasta semidura),6570.59,t,Toneladas,0.17,kg,Kilogramos
